cofips	deaths	births	low_weight	black	hispanic	others	gini	affluence	disadvantaged	stability	safety
37031	4	569	49	7.042420	1.564421	2.264958	0.44255	0.58381	-0.51007	0.26075	1.18639
37033	2	263	23	36.564402	1.446747	1.204204	0.41492	-0.82307	0.16219	1.41093	0.49818
37035	15	1978	163	8.262695	5.513639	3.940431	0.42259	0.19599	-0.70428	-0.23196	0.76381
37037	6	691	66	16.837965	9.756938	1.769750	0.45636	1.41974	-0.89280	0.42374	0.61918
37039	3	266	28	1.637995	0.818997	3.675200	0.45122	-0.75129	-0.20190	1.18322	1.05745
37041	2	175	19	37.649732	1.232273	0.908715	0.42203	-0.48756	1.07390	0.50254	1.69415
37043	1	89	4	0.125356	0.615385	1.413105	0.44877	-0.14740	-0.64104	0.81749	-0.32263
37045	13	1250	114	20.676727	1.124762	1.854871	0.43874	-0.36912	0.05471	0.23185	1.83789
37047	9	791	88	31.023398	2.133372	4.001900	0.47992	-0.85480	1.20550	1.38544	1.80971
37049	10	1583	138	24.528632	4.113260	2.868673	0.43111	0.23203	0.05730	-1.04814	2.31797
37051	62	5496	517	34.447441	6.811723	6.217261	0.41726	0.12411	0.68876	-1.87388	0.98221
37053	2	222	23	6.525563	1.225948	2.693788	0.43758	0.07121	-0.48569	0.66446	0.24591
37055	4	393	35	2.773050	1.838689	1.888744	0.42375	1.17045	-0.91425	-0.78243	2.09792
37057	15	1918	183	9.129620	3.351534	2.009562	0.41061	-0.19939	-0.51014	0.18508	1.47031
37059	3	435	36	6.763313	3.553897	1.019090	0.44179	0.63025	-0.81654	0.96845	0.85447
37061	6	822	72	28.661109	14.915517	1.143428	0.45526	-0.83875	0.61121	0.83390	1.27647
37063	23	3903	371	38.951432	7.609912	5.267919	0.44981	2.44777	0.09376	-2.71692	2.24357
37065	10	823	98	57.549545	2.666978	0.539510	0.44588	-1.07373	1.90276	-0.45736	0.84072
37067	42	4655	460	25.054645	6.432252	2.387712	0.45480	1.52268	-0.19847	-1.30855	2.06319
37069	5	660	55	29.754549	4.212865	1.870504	0.40811	-0.21708	-0.17639	0.84735	-0.15369
37071	23	2535	228	13.408977	2.899693	2.135372	0.42391	0.02987	-0.24108	-0.51448	3.09030
37073	1	118	16	38.265500	0.199696	2.890833	0.44057	-0.47003	-0.22767	1.71974	0.27687
37075	1	97	6	0.000000	1.663956	7.519079	0.44456	-1.04070	-0.11058	1.49800	-0.12113
37077	4	629	59	34.271516	4.334199	2.179471	0.42664	0.00812	-0.09988	0.45563	1.23792
37079	5	269	30	40.903341	8.032044	0.864341	0.43523	-0.91650	1.23489	0.91459	0.02125
37081	54	5909	548	28.914993	3.843505	4.304022	0.45287	1.61987	-0.16255	-1.74404	5.20567
37083	12	812	104	52.708733	0.636221	4.390797	0.46885	-0.96506	1.83009	0.26863	3.40690
37085	15	1484	124	22.200494	5.689646	3.366108	0.43879	-0.36848	0.53064	-0.15503	1.20467
37087	4	564	55	1.508337	1.073418	1.495382	0.42819	-0.05442	-0.49772	0.42967	0.96612
37089	9	1106	93	2.819239	5.474751	1.956870	0.42465	0.68421	-0.72880	0.19717	1.31991
37091	5	302	40	59.815937	1.181364	1.964515	0.49427	-0.58767	1.41505	0.65549	3.09061
37093	8	726	67	37.100993	7.005290	14.067051	0.41096	-0.93813	0.99334	0.21012	0.81517
37095	0	64	5	33.779609	3.329900	0.858222	0.41746	-1.19874	0.30181	1.00430	-0.14911
37097	13	1876	157	13.692320	3.393934	2.121311	0.43802	0.50406	-0.75604	-0.05825	3.62670
37099	3	349	28	1.560943	1.307328	11.889738	0.45497	0.48721	0.33205	-0.17837	0.19388
37101	15	2139	184	15.677448	7.390645	1.619317	0.41892	0.29543	-0.30084	-0.17654	1.21270
37103	0	104	10	35.863597	2.745400	1.021096	0.46030	-0.86784	0.34712	1.57631	-0.07473
37105	8	852	75	20.850326	11.551794	1.600734	0.43957	0.31707	-0.08305	-0.19824	4.10003
37107	11	828	87	40.309818	3.104882	1.183611	0.46418	-0.33928	0.94660	-0.18117	2.41075
37109	3	886	66	6.641580	5.514268	1.008153	0.39676	-0.14681	-0.80325	0.61953	-0.01766
37111	4	532	42	4.626225	2.564589	2.052146	0.42371	-0.92192	-0.47726	0.79541	1.81103
37113	4	305	25	0.972795	1.459193	1.932173	0.45831	-0.08780	-0.49685	0.42849	0.05531
37115	0	213	20	0.855615	1.207028	1.532977	0.43728	-0.30881	-0.10506	0.65580	-0.27884
37117	4	303	40	45.793772	1.855976	0.715039	0.45563	-0.72964	1.11598	0.63870	0.97550
37119	107	12529	1108	27.514688	6.463979	4.870056	0.45303	2.53499	-0.33196	-2.19815	0.65451
37121	2	163	13	0.344234	1.740295	0.892459	0.42483	-0.74457	-0.66535	1.14879	0.55764
37123	4	384	38	21.821639	10.174484	2.393558	0.47877	-0.62605	-0.03675	0.76442	1.67434
37125	9	907	73	15.481015	3.873263	1.758750	0.46154	1.16594	-0.41856	0.22190	2.40181
37127	9	1249	110	33.867536	3.303592	1.922901	0.45333	0.32076	0.07688	-0.48276	7.14310
37129	9	2078	201	16.517058	2.136526	2.443437	0.46258	1.52869	-0.14071	-1.78426	9.19690
37131	4	266	34	59.336231	0.579553	1.054967	0.50835	-0.75614	1.44224	1.32675	0.84280
37133	27	3220	254	17.873034	7.160387	5.493000	0.38639	-0.55111	0.27010	-2.20672	0.75955
37135	13	1318	116	13.316755	4.632614	6.275216	0.49829	3.39355	-0.55705	-2.38237	0.76512
37137	1	100	11	24.261636	1.569507	1.608165	0.43963	-0.14115	0.12852	1.64177	0.72547
37139	4	468	45	39.636645	1.203542	2.664986	0.43820	-0.31983	1.52864	-0.89127	2.75760
37141	4	466	43	23.058761	3.702351	1.664963	0.43997	-0.22666	-0.10295	1.07495	1.54969
37143	3	140	15	27.568614	0.589374	1.029205	0.44758	-0.62611	0.55758	0.92741	-0.41288
37145	5	496	43	28.313168	1.692727	1.863964	0.43679	-0.33045	-0.11731	0.58152	2.13948
37147	19	2071	233	33.541607	3.055352	2.458183	0.48461	0.82819	0.73419	-1.87601	3.32272
37149	2	178	17	5.031652	3.487230	1.391618	0.42558	0.62024	-0.87749	0.67698	-0.17338
37151	9	1848	145	5.434099	6.586996	1.866558	0.40788	-0.41332	-0.77442	0.55608	2.03344
37153	9	650	58	30.431234	2.385963	3.592904	0.45202	-0.89224	1.05539	0.16082	2.66882
37155	20	2128	227	25.418562	4.546818	39.185497	0.46298	-1.08729	1.99168	0.85583	1.85570
37157	8	1118	104	19.170438	3.253633	1.459838	0.42689	-0.52140	-0.05434	0.34959	1.16871
37159	16	1686	164	15.881541	3.753261	2.251036	0.41497	-0.19437	-0.13443	0.08137	1.51480
37161	7	771	68	10.838010	1.810840	1.289369	0.44014	-0.64068	0.06549	0.38535	1.61107
37163	10	962	88	29.457622	10.621499	2.995296	0.44706	-0.70708	0.41003	0.66541	1.03253
37165	7	501	54	37.213179	0.902828	10.467248	0.46410	-0.17173	1.69828	-0.02624	2.87924
37167	10	742	65	11.667814	2.345955	2.428571	0.43418	-0.29404	-0.45475	0.35425	1.50464
37169	5	496	45	4.638680	1.874259	0.946076	0.39273	-0.45364	-0.56443	1.31326	1.05125
37171	6	937	75	3.865541	6.147236	1.673711	0.45617	-0.36882	-0.69005	0.72197	1.68671
37173	1	181	12	2.035780	0.886798	29.958359	0.43105	-0.62420	0.57853	0.96088	3.06816
37175	3	276	22	4.786255	0.729529	1.851094	0.42909	0.61676	-0.69386	0.32823	0.34716
37177	1	37	6	38.322487	4.699928	1.373825	0.48700	-1.07155	0.88064	0.99147	0.41099
37179	17	2352	186	12.351529	6.246917	1.562942	0.40981	1.03431	-0.77083	-0.07377	1.18203
37181	10	736	83	48.086325	4.262700	1.252503	0.48106	-0.64876	1.52801	-0.11801	3.73161
37183	78	11140	914	19.440436	5.436843	5.210991	0.41492	3.26481	-0.77980	-1.95897	1.39371
37185	2	216	27	53.960545	1.827559	5.582816	0.46403	-0.70336	0.91603	1.11030	0.53031
37187	1	160	17	49.785032	1.158639	1.238796	0.46791	-0.66041	1.16815	0.86027	0.64247
37189	3	351	23	1.475583	1.384237	1.911231	0.46015	0.94506	-0.16650	-1.68934	1.24373
37191	19	1768	165	32.976555	4.676649	2.530685	0.43970	-0.12817	0.24676	-0.60220	1.74257
37193	6	832	73	4.252499	3.332216	1.229583	0.44567	-0.51100	-0.73875	1.03152	2.11110
37195	13	1102	109	39.361097	5.584307	1.562034	0.46813	-0.18411	0.92287	-1.12187	5.73859
37197	3	462	39	2.965775	6.690877	0.616265	0.43407	-0.30279	-0.90409	1.26763	-0.03544
37199	0	167	17	0.483853	2.835603	0.692022	0.45092	-0.65784	-0.34447	1.12979	0.73372
38001	0	16	1	0.848438	0.192827	1.542615	0.49017	0.30461	-1.10393	-0.01079	-1.00323
38003	3	117	8	0.178344	0.348195	1.622081	0.42464	0.17194	-0.36558	-0.28234	-0.72334
38005	1	133	11	0.028719	0.804136	48.075818	0.43999	-0.75560	3.12797	0.03945	-0.21214
38007	0	7	0	0.000000	0.000000	0.337838	0.43238	0.26325	-1.10684	1.30932	-0.23031
38009	0	52	3	0.000000	0.125892	2.741642	0.41886	-0.24306	-0.59270	0.73975	-1.14440
38011	0	31	1	0.123381	0.616903	0.246761	0.42320	0.28135	-1.41168	0.53422	-0.61843
38013	0	19	1	0.089206	0.178412	1.382694	0.42158	-0.49680	-1.01523	1.49699	-1.09276
38015	6	860	62	0.283796	0.743344	4.110003	0.41399	1.24247	-0.78468	-0.81918	0.91390
38017	8	1763	125	0.825903	1.167795	3.716968	0.43543	1.27093	-0.68628	-2.59415	0.05858
38019	0	32	4	0.103498	0.600290	0.517491	0.38557	-0.19343	-1.07675	1.35300	-1.03918
38021	1	74	4	0.121591	1.181171	1.476463	0.45026	-0.13532	-0.67800	-0.00778	-0.50768
38023	0	20	0	0.000000	0.438020	1.138852	0.42059	0.15343	-0.80663	1.08681	-0.13593
38025	1	30	0	0.055556	0.277778	13.000000	0.44083	-0.10154	-0.18052	1.27020	-1.37028
38027	0	23	1	0.000000	0.507798	2.140007	0.43912	0.14125	-1.06001	0.72178	1.13800
38029	0	40	4	0.046179	0.946664	0.046179	0.47820	-0.14097	-0.40897	1.39548	-0.53357
38031	0	31	4	0.159617	0.399042	0.851290	0.43718	0.31283	-0.88891	-0.08734	-0.56292
38033	0	17	0	0.000000	0.779626	1.455301	0.40431	0.17092	-1.00752	0.58648	-0.31155
38035	5	850	58	1.311470	2.129816	4.711915	0.42476	0.70408	-0.38269	-2.68725	0.16462
38037	0	17	0	0.000000	0.457585	2.639916	0.49974	-0.02618	-0.33961	1.37546	-0.73963
38039	0	21	1	0.000000	0.036311	0.544662	0.41778	-0.05315	-1.24612	0.94649	-0.31878
38041	0	16	0	0.000000	0.405157	0.736648	0.43165	0.12205	-0.74181	1.51565	-1.33995
38043	0	21	2	0.072648	1.017072	0.399564	0.45917	-0.21527	-0.67942	1.56408	-0.24994
38045	0	45	3	0.000000	0.510530	0.553074	0.46892	-0.01990	-1.05100	0.95466	-0.83573
38047	0	21	1	0.000000	0.476603	0.953206	0.49022	0.14258	-1.03489	1.57425	-0.92035
38049	1	53	5	0.200434	0.434274	0.768331	0.44261	-0.34560	-0.56996	1.23229	-1.27477
38051	0	22	1	0.000000	0.589971	0.737463	0.47636	-0.36563	-0.99118	1.04160	-0.98391
38053	1	62	2	0.069723	0.592644	22.084713	0.44500	-0.13432	0.47849	0.83430	-1.16669
38055	0	67	6	0.032220	0.665879	7.185050	0.40589	-0.13262	-0.46402	1.27712	-1.34080
38057	1	70	7	0.023137	0.775104	3.412772	0.38509	0.03847	-0.96714	1.55963	-0.86329
38059	3	290	22	0.217366	0.675809	3.462040	0.40560	0.05632	-0.54949	0.38432	-0.53805
38061	1	90	8	0.045242	1.161212	33.298145	0.43405	-0.31758	0.41640	0.37162	-1.07450
38063	0	27	2	0.053836	0.053836	1.399731	0.41791	0.12571	-1.11255	0.85177	-0.28527
38065	0	17	1	0.000000	0.581114	2.227603	0.38659	0.03346	-0.86369	1.84015	-1.30383
38067	0	72	4	0.023296	2.818870	2.795574	0.40932	0.06734	-0.97848	0.76410	-0.91435
38069	0	50	2	0.256684	0.064171	1.176471	0.41729	-0.27562	-0.41903	0.10680	-0.95259
38071	1	142	8	0.000000	1.102271	7.086027	0.43103	0.22897	0.07804	-0.96183	1.31485
38073	0	66	4	0.203735	0.645161	1.663837	0.40721	0.05863	-1.05989	0.16121	0.84101
38075	0	25	1	0.421456	0.651341	2.145594	0.41925	0.07847	-0.86653	0.84802	-0.76973
38077	1	205	16	0.238915	0.672297	2.878098	0.40105	-0.18518	-0.58122	-0.46898	0.23421
38079	3	284	21	0.102384	0.482668	73.796987	0.45081	-0.69543	4.33573	0.11043	-1.03149
38081	0	45	1	0.091617	0.137426	1.282639	0.40467	-0.05639	-1.36485	0.69504	-0.03121
38083	0	11	0	0.000000	0.467836	0.584795	0.42955	-0.29642	0.20299	1.82729	-0.84482
38085	0	91	5	0.049456	2.126607	81.256182	0.42764	-1.50874	7.03237	-2.21498	-0.27954
38087	0	6	1	0.000000	0.000000	0.000000	0.45894	0.47674	-0.92418	1.86226	-0.75518
38089	1	236	16	0.154621	0.998410	1.979148	0.42407	0.16911	-0.45871	-0.35589	1.82505
38091	0	14	2	0.000000	0.132861	1.284322	0.38015	0.48224	-1.24381	0.89885	-0.28299
38093	2	216	16	0.082162	0.762279	1.456089	0.41856	0.19928	-0.66490	-0.69909	0.35287
38095	0	23	2	0.069541	0.208623	2.642559	0.43647	0.26540	-1.14269	0.56298	-0.98136
38097	1	91	5	0.165153	1.639731	1.309426	0.40329	0.31761	-1.01610	-0.31727	1.21201
38099	1	135	8	0.032287	5.214303	1.759625	0.39622	-0.32523	-0.40981	0.64942	0.34472
38101	7	861	54	1.971256	2.134535	4.449358	0.41543	0.28609	-0.39621	-1.40894	0.09461
38103	1	38	0	0.431203	0.196002	0.862407	0.46347	-0.02071	-0.59856	0.64432	0.12055
38105	1	209	12	0.075907	0.698345	6.614038	0.43236	-0.19235	-0.21547	-0.19267	1.10230
39001	3	379	26	0.021954	0.380534	1.997805	0.44447	-1.08279	0.54693	0.51269	-0.53141
39003	17	1526	133	12.017737	1.417864	2.494630	0.42235	-0.15699	0.09874	-0.48430	-0.48536
39005	4	670	51	0.889134	0.597833	1.212802	0.38235	-0.09107	-0.81812	-0.06482	-0.42879
39007	11	1207	92	2.939802	2.477416	1.688926	0.40343	-0.53053	-0.08390	-0.02945	-0.40772
39009	4	645	49	2.376935	1.044630	3.853880	0.48591	0.38309	1.32997	-1.69596	-0.74057
39011	4	575	43	0.158761	0.609298	1.630516	0.38411	0.19889	-1.12092	0.14912	-0.65057
39013	7	690	57	3.451713	0.499815	1.610515	0.45095	-0.59799	0.33032	0.38244	-0.79887
39015	3	558	44	0.763864	0.390209	1.142249	0.40614	-0.61968	-0.35645	0.62689	-0.69100
39017	41	4654	369	5.352051	1.295646	3.020970	0.40827	1.31698	-0.58518	-1.04721	0.29105
39019	1	352	24	0.502844	0.482036	0.877376	0.40262	-0.78280	-0.42758	0.92616	-0.69743
39021	3	512	37	1.907945	0.673695	1.720237	0.37964	-0.10079	-0.76873	0.02190	0.35942
39023	15	1842	151	8.812922	1.073634	2.465767	0.40692	0.23083	0.03611	-0.59273	0.80456
39025	15	2695	187	0.833816	0.781000	1.767644	0.40346	1.09383	-0.88058	-0.45515	0.25949
39027	4	601	55	2.101473	0.917544	1.684631	0.38854	-0.03625	-0.64264	-0.89929	-0.67623
39029	6	1263	92	2.070042	1.144769	1.352666	0.41582	-0.62737	-0.37263	0.27836	-0.91107
39031	4	457	34	0.900286	0.433774	1.710544	0.39075	-0.65456	-0.60380	0.51607	-0.51251
39033	3	614	45	0.638760	0.862326	1.392497	0.39679	-0.55016	-0.28516	-0.07863	-0.27522
39035	158	17719	1669	27.075320	3.334629	3.636141	0.47344	1.27779	0.60039	-1.18734	-0.20127
39037	2	670	43	0.317020	0.787859	1.189293	0.40886	-0.28490	-0.71017	0.22238	-0.71595
39039	5	509	41	1.539241	7.230380	1.384810	0.36231	0.03094	-0.89239	0.43506	0.32554
39041	11	2102	173	2.445699	0.937366	2.979389	0.42554	3.58064	-1.19090	-0.75316	-0.73679
39043	4	916	74	8.593230	1.826501	2.094254	0.41862	0.53697	-0.55377	-0.32076	0.82387
39045	13	1620	127	2.579037	0.993817	1.949348	0.39374	1.06853	-0.90534	-0.39850	-0.52800
39047	3	378	35	2.117258	0.988288	1.709281	0.41250	-0.46394	-0.24761	-0.97142	0.71855
39049	146	17172	1578	17.493251	2.256454	5.829306	0.43911	1.77477	-0.10096	-2.42077	-0.41436
39051	5	530	34	0.228115	5.731394	1.347305	0.36559	-0.02958	-1.17309	0.47963	-0.43791
39053	5	399	45	2.613538	0.444173	2.240175	0.44655	-0.55873	0.99156	0.59830	-0.96391
39055	6	1056	70	1.238792	0.679905	1.116673	0.43117	2.53004	-1.40454	1.06189	-0.63993
39057	7	1763	118	6.143245	1.277335	4.205266	0.41838	1.92115	-0.56211	-1.13849	0.10370
39059	3	527	41	1.635125	0.561385	2.142577	0.43926	-0.84829	0.32083	0.04601	-0.52518
39061	143	11852	1133	23.313652	1.081624	3.192346	0.48390	1.73130	0.06720	-1.66065	0.16232
39063	7	909	75	0.979031	3.057718	2.169858	0.40029	0.78448	-0.94258	-0.50396	-0.42435
39065	3	367	28	0.694944	1.183284	1.333542	0.41971	-0.58063	-0.49440	-0.34928	-0.53491
39067	2	163	14	1.992936	0.239657	1.299193	0.44876	-0.82202	-0.50123	0.82882	-1.29690
39069	1	369	20	0.356042	5.604245	1.153714	0.36863	-0.27758	-0.99305	0.71643	0.35317
39071	6	612	45	1.480122	0.384098	1.529052	0.41319	-0.65664	-0.14356	0.04192	0.33498
39073	2	386	28	1.033958	0.283276	1.179137	0.41634	-0.74132	-0.16448	0.29187	-0.80327
39075	4	861	41	0.184886	0.726703	0.772925	0.42315	-0.96896	-0.95464	0.71994	-0.84366
39077	5	882	56	0.944744	3.565485	1.585220	0.38128	-0.42277	-0.46898	-0.39945	-0.79487
39079	3	432	46	0.937471	1.188689	1.455225	0.43539	-0.76444	0.56896	0.13863	-0.42564
39081	6	693	59	5.670284	0.787615	1.462906	0.43846	-0.61417	0.38139	0.44250	-0.49252
39083	5	703	44	0.805505	0.383486	1.644037	0.40893	0.07718	-0.34379	-0.39312	-0.64736
39085	15	2542	187	1.688710	1.757717	2.088690	0.38488	1.19609	-1.04051	0.02021	-0.18414
39087	9	752	91	2.414994	0.450906	1.294950	0.43944	-0.81368	1.01163	0.50775	-0.51952
39089	15	1979	154	2.172643	0.646088	2.092913	0.40034	0.63268	-0.70808	-0.47666	-0.80182
39091	5	614	51	1.656342	0.797739	2.241061	0.38766	-0.16515	-0.58481	-0.01742	-0.88735
39093	28	3618	296	8.022440	6.800298	2.737262	0.41698	0.58055	-0.35931	-0.37284	-0.42601
39095	56	6283	602	16.663737	4.539681	3.395421	0.45759	0.75496	0.54432	-1.15686	0.65953
39097	3	490	30	5.925944	0.731107	2.064009	0.38890	0.09862	-0.65676	-0.50503	-0.47462
39099	27	2684	274	15.394382	2.944614	2.056260	0.45150	0.20518	0.23644	-0.20916	-0.25784
39101	4	799	73	5.302264	1.253455	1.670266	0.41305	-0.31945	-0.33941	-0.36381	-0.26203
39103	9	2035	138	0.724048	1.088057	1.911380	0.38365	1.60951	-1.26549	0.08138	-0.32037
39105	2	275	24	0.598128	0.615465	1.820388	0.43437	-1.15430	1.29035	1.22446	-0.85280
39107	4	528	28	0.144170	0.862575	1.153357	0.38634	-0.07235	-1.00650	0.61422	-0.30974
39109	8	1264	92	1.829712	0.647328	2.078529	0.41073	0.59265	-0.86662	-0.72718	0.10084
39111	0	143	10	0.046113	0.454545	1.172596	0.43274	-1.07488	-0.10280	1.22466	-0.98846
39113	48	7450	638	19.815155	1.147100	3.189628	0.44396	1.07213	-0.00286	-1.38445	0.14988
39115	1	180	15	3.175136	0.261798	2.745519	0.40984	-1.04412	0.55439	0.81758	-0.95250
39117	4	431	34	0.218161	0.603895	0.875806	0.38040	-0.49017	-0.69744	0.61065	-1.08150
39119	9	1056	99	3.986522	0.491813	2.071289	0.43393	-0.29464	0.24808	-0.10113	-0.50287
39121	0	131	9	5.555556	0.789586	1.529378	0.41262	-1.01376	-0.24766	0.67932	-1.01787
39123	2	434	30	0.724655	3.723313	1.029645	0.39515	0.54644	-1.01736	0.79474	-0.79990
39125	0	217	21	1.015128	2.941901	0.990489	0.37909	-0.61754	-0.86711	1.11069	-0.90099
39127	3	470	39	0.264100	0.537003	1.003580	0.41317	-0.97668	-0.14137	0.83488	-0.86759
39129	3	593	44	5.655546	0.836384	1.841561	0.38144	-0.07290	-0.52250	-0.14984	-0.45639
39131	3	375	35	0.797978	0.527171	2.700849	0.47480	-0.74127	1.28572	0.11384	-0.52400
39133	8	1606	120	3.048119	0.676044	2.097842	0.41073	0.72625	-0.59257	-0.59499	-0.62726
39135	3	473	37	0.188960	0.408626	1.223516	0.36585	-0.27456	-0.95199	0.10292	-0.88370
39137	3	460	34	0.017278	4.302252	0.849508	0.37064	0.01864	-1.24278	1.23119	-0.79754
39139	12	1562	128	8.794586	0.922764	2.512185	0.42411	-0.13189	-0.21217	-0.49329	-0.04331
39141	7	877	79	5.654100	0.801691	2.066944	0.41637	-0.29959	0.01310	0.01388	-0.45859
39143	6	850	49	2.697760	6.805088	1.407949	0.39215	-0.13279	-0.67771	0.08175	0.48232
39145	8	987	95	2.536776	0.601048	2.411768	0.47685	-0.63896	1.09222	-0.10271	-0.34588
39147	4	730	48	1.560929	3.428591	1.433124	0.37874	-0.48556	-0.45341	0.01459	-0.50182
39149	4	737	47	1.838865	0.713838	2.112294	0.38784	0.18006	-1.02309	-0.25890	-0.69831
39151	34	4446	412	7.111913	0.903998	2.225878	0.43392	0.47177	-0.40921	-0.35911	-0.08792
39153	55	6807	582	13.042021	0.827226	3.174808	0.44835	1.28446	-0.11781	-0.76920	-0.16367
39155	19	2408	216	7.592530	0.782708	1.982978	0.42164	0.05235	-0.08272	0.01546	-0.25556
39157	6	1187	90	0.714961	0.503773	1.465121	0.40522	-0.46806	-0.62210	0.12568	-0.57274
39159	4	631	53	2.300227	0.748002	1.794226	0.35124	0.65076	-1.26749	-0.47645	-0.51724
39161	3	353	27	0.785596	1.867898	0.977781	0.37205	-0.35391	-0.87891	0.60913	-0.39408
39163	1	189	17	0.148368	0.601281	1.796033	0.42525	-1.41228	1.28215	1.12321	-0.93848
39165	13	2516	178	2.716832	0.923710	2.581716	0.39383	2.13362	-1.30266	-0.78227	-0.58570
39167	5	684	65	0.733585	0.415804	2.056884	0.43146	-0.03854	-0.10497	0.47598	-0.31408
39169	10	1595	97	1.210068	0.601448	1.923560	0.39547	0.15311	-0.86881	-0.17294	-0.64993
39171	3	456	37	0.765540	2.669184	1.321833	0.37290	-0.44081	-0.98703	-0.00139	-0.18965
39173	8	1346	91	1.372816	3.342832	2.027836	0.42624	1.28977	-0.56048	-0.73588	-0.24504
39175	3	297	22	0.034922	1.872708	0.903614	0.35222	-0.64645	-1.24825	0.15650	-0.26339
40001	3	367	33	0.071300	3.089647	49.158665	0.43417	-1.44469	1.66855	0.25332	0.28919
40003	0	34	2	4.291564	2.669943	3.963964	0.42856	-0.31958	-0.88109	0.58722	-0.36569
40005	1	172	14	5.857771	1.001513	17.818287	0.46288	-1.04532	1.39070	0.27992	-0.19012
40007	0	64	5	0.307325	11.183200	3.312276	0.41007	0.16030	-0.89748	0.81217	-0.87085
40009	1	281	27	5.202283	5.641699	4.106268	0.46218	-0.47581	0.77661	-0.97718	0.49354
40011	1	140	13	6.320975	6.863727	13.318303	0.43687	-0.58179	0.18685	0.07668	-0.44529
40013	6	508	34	1.467127	2.252696	17.315377	0.44723	-0.44412	0.88747	-0.61174	-0.20114
40015	3	454	34	3.107794	6.358209	26.630182	0.44877	-0.70101	1.42843	-0.12599	-0.18067
40017	11	1168	95	2.051381	3.753834	9.179333	0.38670	0.70150	-0.69807	-0.30628	-0.12590
40019	4	663	55	7.647794	2.604064	12.812082	0.44744	-0.42879	0.70468	-0.47506	0.79610
40021	6	624	44	0.947767	4.085040	39.547518	0.44854	-0.29119	1.28948	-0.62315	-0.38851
40023	2	237	16	10.370226	1.564333	20.388476	0.45259	-1.15601	2.34821	-0.18160	-0.46393
40025	0	39	1	0.063532	15.851334	1.556544	0.45802	0.07620	-0.82988	0.26811	-0.80824
40027	16	2629	175	3.438197	4.005461	11.098185	0.42154	1.21456	-0.45705	-1.54070	-0.59961
40029	1	78	5	0.364782	3.034323	22.085890	0.43963	-1.02096	1.49530	0.20819	-0.21331
40031	11	1916	177	18.765001	8.428119	10.879509	0.42174	-0.05754	1.00689	-2.25985	0.65772
40033	0	76	6	2.887814	4.777744	9.449652	0.45347	-0.42791	0.51304	0.09113	-0.75206
40035	2	191	17	3.150502	0.856187	27.752508	0.46082	-0.64333	-0.11793	-0.12782	0.83841
40037	6	889	77	2.802559	2.063325	13.855449	0.43365	-0.54752	0.07235	0.49288	-0.33235
40039	1	370	24	2.937801	8.756025	8.832530	0.46502	0.03567	0.30364	-1.37950	1.02871
40041	4	426	36	0.167220	2.338377	28.106373	0.45252	-0.65869	0.52638	0.52389	-0.44163
40043	1	46	3	0.147586	2.614379	6.367278	0.44980	-0.10131	-0.55168	0.74250	-0.58783
40045	0	41	3	0.000000	2.380368	2.723926	0.42876	0.13856	-0.61172	0.85232	-0.78984
40047	8	888	76	3.113487	3.909155	6.112812	0.44009	0.01086	0.09033	-1.09816	-0.18954
40049	3	380	27	2.432929	3.193679	11.043734	0.44379	-0.80512	0.63695	-0.32238	0.44548
40051	4	619	49	3.258195	2.660603	7.955444	0.42657	-0.36253	0.33813	-0.03757	-0.56145
40053	0	44	1	0.038880	1.088647	3.635303	0.42305	-0.06862	-0.64572	0.31603	-0.99784
40055	1	58	7	7.704999	7.045042	6.368586	0.45406	-0.53651	0.71814	-0.40229	-0.32311
40057	1	38	3	10.204082	22.113920	1.827597	0.52634	-0.69167	1.72730	0.11329	-0.39995
40059	0	37	3	0.000000	5.474453	1.487928	0.41163	0.31127	-1.14840	0.48683	-0.18428
40061	1	171	13	0.780190	2.026798	19.241859	0.49571	-0.94228	0.83698	0.39394	-0.21093
40063	1	161	13	4.486364	2.190194	21.562809	0.45913	-1.02863	1.20707	-0.07672	0.29011
40065	4	466	43	7.531910	15.563135	5.154893	0.44136	-0.19073	0.53124	-2.12637	0.48434
40067	1	71	7	0.425345	7.128190	8.800235	0.45148	-0.99113	1.06552	-0.16729	-0.37569
40069	1	129	10	1.569485	2.663369	20.194045	0.48535	-0.80355	1.43409	-0.13640	-0.98208
